name,start_time,end_time,report,coordinates,connected,busbar,control_areas,pmax,pmin,rpmax_up,rpmax_down,rsmax_up,rsmax_down,rtmax_up,rtmax_down,pcost_rp_up,pcost_rs_up,pcost_rt_up,pcost_rp_down,pcost_rs_down,pcost_rt_down,vomc_avg,heatrate_avg,cost_function,auxserv,flex,uc_linear,rampup,rampdn,faststart,startcost,shutdncost,mindntime,minuptime,is_ncre,forced_commit,initialstate,initialtime,fuel_name,unavailability,co2_emission,candidate,gen_recourse,gen_recourse_start_time,dimensioned,gen_inv_cost,initial_investment,recog_pot,forced_outage_rate,fom_cost,lifetime,inertia,voltage,owner
"CANDELARIA_1_GNL_C",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Candelaria500",SEN,124.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.32886864,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CANDELARIA_1_GNL_C_GN",0.078965252,0.69,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CANDELARIA_2_GNL_C",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Candelaria500",SEN,123.82,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.318417277,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CANDELARIA_2_GNL_C_GN",0.047947124,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NEHUENCO_1-TG+TV_GNL_C",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,326.81,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0.191604988,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_NEHUENCO_1-TG+TV_GNL_C_GN",0.021734738,0.18,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NEHUENCO_2-TG+TV_GNL_C",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,405.562,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0.187845798,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_NEHUENCO_2-TG+TV_GNL_C_GN",0.03412592,0.69,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NEHUENCO_9B_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,91.82,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0.2808234,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_NEHUENCO_9B_DIE_Diesel",0.142223988,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NUEVA_RENCA-TG+TV_GNL_A",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,320.72,0,0,0,0,0,0,0,0,0,0,0,0,0,3.034,0.198582099,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_NUEVA_RENCA-TG+TV_GNL_A_GN",0.042110049,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NUEVA_RENCA-FA_GLP",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Polpaico500",SEN,35.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239909091,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_NUEVA_RENCA-FA_GLP_GLP",0.042110049,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"QUINTERO_1A_GNL_E",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,114.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,3.799578549,0.319381095,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_QUINTERO_1A_GNL_E_GN",0.005517792,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"QUINTERO_1B_GNL_E",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,121.293,0,0,0,0,0,0,0,0,0,0,0,0,0,3.799578549,0.317997861,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_QUINTERO_1B_GNL_E_GN",0.030960796,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_ISIDRO-TG+TV_GNL_E",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,374.24,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0.186772085,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_ISIDRO-TG+TV_GNL_E_GN",0.029751034,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"SAN_ISIDRO_2-TG+TV_GNL_E",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,381.65,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0.184954139,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_SAN_ISIDRO_2-TG+TV_GNL_E_GN",0.01377201,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"MEJILLONES_3-TG+TV_GNL_B",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,234.673,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0.207232082,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_MEJILLONES_3-TG+TV_GNL_B_GN",0.042150571,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TALTAL_1_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,120.639,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82375662,0.26993263,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TALTAL_1_DIE_Diesel",0.162917951,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TALTAL_2_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Cumbre500",SEN,120.7066,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82375662,0.269386901,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TALTAL_2_DIE_Diesel",0.108352279,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TENO50_GLP",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"AltoJahuel500",SEN,43.68,0,0,0,0,0,0,0,0,0,0,0,0,0,16.93,0.217690909,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TENO50_GLP_GLP",0.004967025,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"COLMITO_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,57.329,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0.200568437,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_COLMITO_DIE_Diesel",0.030126042,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CORONEL_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,41.132,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22512293,0.221633092,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CORONEL_DIE_Diesel",0.098300652,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CONCON_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,32.46,0.207782516,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CONCON_DIE_Diesel",0,0.3,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LOS_VIENTOS_AUM_GN_A",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,133.355,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,0.300279313,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LOS_VIENTOS_AUM_GN_A_GN",0.048741119,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NEWEN_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Concepcion500",SEN,13.217,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49,0.254971405,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_NEWEN_DIE_Diesel",0.376818638,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"COGENERADORA_ACONCAGUA",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Quillota500",SEN,27.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303687821,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_COGENERADORA_ACONCAGUA_Cogeneracion",0.088764763,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ATA-TG1A+TG1B+TV1C_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,370.456,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,0.175268819,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ATA-TG1A+TG1B+TV1C_DIE_Diesel",0.015754986,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ATA-TG2A+TG2B+TV2C_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,345.93,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,0.1779691,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ATA-TG2A+TG2B+TV2C_DIE_Diesel",0.04884917,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"KELAR-TG1+TG2+TV_GNL_D",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"LosChangos220",SEN,517.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.182361996,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_KELAR-TG1+TG2+TV_GNL_D_GN",0.009644821,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TOCOPILLA_U16-TG+TV_GNL_B",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,351.52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.189063279,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TOCOPILLA_U16-TG+TV_GNL_B_GN",0.08350599,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ANGAMOS_1",2018-01-01-00:00,2029-04-30-00:00,true,0,true,"Kimal220",SEN,240.5854,57.57,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0.370525276,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_ANGAMOS_1_CARBON",0.061366662,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ANGAMOS_2",2018-01-01-00:00,2029-04-30-00:00,true,0,true,"Kimal220",SEN,244.6114,57.47,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0.371225191,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_ANGAMOS_2_CARBON",0.073665896,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CERRO_PABELLON_U1",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,26.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CERRO_PABELLON_U1_Geo",0.016997741,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CERRO_PABELLON_U2",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,24.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CERRO_PABELLON_U2_Geo",0.018189191,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"COCHRANE_1",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,244.862,87.51,0,0,0,0,0,0,0,0,0,0,0,0,6.36,0.373166497,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_COCHRANE_1_CARBON",0.031972555,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"COCHRANE_2",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,244.742,87.51,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0.369266369,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_COCHRANE_2_CARBON",0.020257375,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ANDINA",2018-01-01-00:00,2026-04-30-00:00,true,0,true,"Kimal220",SEN,152.7146,59.22,0,0,0,0,0,0,0,0,0,0,0,0,9.19,0.375895325,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_ANDINA_CARBON",0.089278325,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"HORNITOS",2018-01-01-00:00,2026-04-30-00:00,true,0,true,"Kimal220",SEN,153.719,59.2,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0.381577321,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_HORNITOS_CARBON",0.159300034,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"MEJILLONES_1",2018-01-01-00:00,2025-12-31-00:00,true,0,true,"Kimal220",SEN,140.8386,52.63,0,0,0,0,0,0,0,0,0,0,0,0,8.9829,0.420869349,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_MEJILLONES_1_CARBON",0.286208989,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"MEJILLONES_2",2018-01-01-00:00,2025-12-31-00:00,true,0,true,"Kimal220",SEN,147.0569,52.31,0,0,0,0,0,0,0,0,0,0,0,0,8.4266,0.410544796,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_MEJILLONES_2_CARBON",0.300818406,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"CUMMINS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_CUMMINS_Diesel",0,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"DEUTZ",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54208196,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_DEUTZ_Diesel",0,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ESTANDARTES_13",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,0.241463722,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ESTANDARTES_13_Diesel",0.0000539,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ESTANDARTES_7-12",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9204534,0.240993524,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ESTANDARTES_7-12_Diesel",0.0000539,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ARICA_GM",2018-01-01-00:00,2026-04-30-00:00,true,0,true,"Lagunas220",SEN,8.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0.249655859,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ARICA_GM_Diesel",0.252201796,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"IE_MEJILLONES",2018-01-01-00:00,2025-12-31-00:00,true,0,true,"LosChangos220",SEN,347.95,118,0,0,0,0,0,0,0,0,0,0,0,0,3.98,0.347838319,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_IE_MEJILLONES_CARBON",0.037471034,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"IE_MEJILLONES_GNL_A",2026-07-01-00:00,2060-01-01-00:00,true,0,true,"LosChangos220",SEN,355,118,0,0,0,0,0,0,0,0,0,0,0,0,4.088721769,0.247836038,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_IE_MEJILLONES_GNL_A_GN",0,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"INACAL",2018-01-01-00:00,2023-03-31-00:00,true,0,true,"Kimal220",SEN,5.9034,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,0.235,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_INACAL_Diesel",0.05434,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"AGUAS_BLANCAS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,1.827,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15,0.233769697,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_AGUAS_BLANCAS_Diesel",0.050113922,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ARICA_M1",2018-01-01-00:00,2026-04-30-00:00,true,0,true,"Lagunas220",SEN,2.352,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0.247624094,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ARICA_M1_Diesel",0.017946241,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ARICA_M2",2018-01-01-00:00,2026-04-30-00:00,true,0,true,"Lagunas220",SEN,1.332,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0.2416079,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ARICA_M2_Diesel",0.025983356,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"MANTOS_BLANCOS",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,24.969,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56777778,0.221670368,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_MANTOS_BLANCOS_Diesel",0,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"PAS_MEJILLONES",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,20.0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_PAS_MEJILLONES_Cogeneracion",0.032006467,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NUEVA_TOCOPILLA_1",2018-01-01-00:00,2024-04-30-00:00,true,0,true,"Kimal220",SEN,130.419,48.33,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0.432951685,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_NUEVA_TOCOPILLA_1_CARBON",0.06113,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"NUEVA_TOCOPILLA_2",2018-01-01-00:00,2024-04-30-00:00,true,0,true,"Kimal220",SEN,131.87,47.2,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0.405569572,0,0,flexible,false,100,100,false,0,0,0,0,false,1,off,0,"Fuel_NUEVA_TOCOPILLA_2_CARBON",0.06113,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"LA_PORTADA",2018-01-01-00:00,2022-05-31-00:00,true,0,true,"Kimal220",SEN,2.9524,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07,0.216366667,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_LA_PORTADA_Diesel",0.05434,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TOCOPILLA-TG1",2018-01-01-00:00,2026-04-30-00:00,true,0,true,"Kimal220",SEN,19.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.328964762,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TOCOPILLA-TG1_Diesel",0.534072409,0,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TOCOPILLA-TG2",2018-01-01-00:00,2026-04-30-00:00,true,0,true,"Kimal220",SEN,19.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.317424146,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TOCOPILLA-TG2_Diesel",0.960705635,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TOCOPILLA-TG3_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,35.7936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.265018745,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TOCOPILLA-TG3_DIE_Diesel",0.549878988,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"TARAPACA-TG_DIE",2018-01-01-00:00,2026-02-28-00:00,true,0,true,"Lagunas220",SEN,18.6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.410005609,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_TARAPACA-TG_DIE_Diesel",0.646821022,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"UJINA_U1_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0.246272727,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_UJINA_U1_DIE_Diesel",0.157427671,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"UJINA_U2_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0.257727273,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_UJINA_U2_DIE_Diesel",0.056812656,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"UJINA_U3_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0.257181818,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_UJINA_U3_DIE_Diesel",0.025808757,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"UJINA_U4_DIE",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0.254545455,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_UJINA_U4_DIE_Diesel",0.035980202,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"UJINA_U5_HFO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0.205,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_UJINA_U5_HFO_fuel_oil",0.05,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"UJINA_U6_HFO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,8.695432836,0,0,0,0,0,0,0,0,0,0,0,0,0,17.55,0.169238095,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_UJINA_U6_HFO_fuel_oil",0.118486795,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ZOFRI_1",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,0.409122807,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39,0.2234,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ZOFRI_1_Diesel",0.0000508,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ZOFRI_2-5",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,5.011754386,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51,0.2208,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ZOFRI_2-5_Diesel",0.0000508,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"ZOFRI_6",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Lagunas220",SEN,0.409122807,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39,0.1962,0,0,flexible,false,100,100,false,0,0,0,0,false,0,off,0,"Fuel_ZOFRI_6_Diesel",0.0000508,0.91,false,false,2000-01-01-00:00,false,0,0,1,0,0,50,0,500,None
"Biomasa_Ancoa",2026-01-01-00:00,3000-01-01-00:00,true,0,false,"NuevaCharrua500",SEN,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19165625,1,0,0.055061448,stage_block_scenario,false,100,100,false,0,0,0,0,true,0,off,0,"Fuel_CNE_BIOMASA",0.054794521,0.003809524,true,false,1970-01-01-00:00,true,2599.997027,0,1,0.032865031,74.41974072,25,0,500,None
"Biomasa_Cautin",2026-01-01-00:00,3000-01-01-00:00,true,0,false,"RioMalleco500",SEN,61.69,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19165625,1,0,0.055061448,stage_block_scenario,false,100,100,false,0,0,0,0,true,0,off,0,"Fuel_CNE_BIOMASA",0.054794521,0.003809524,true,false,1970-01-01-00:00,true,2560.872342,0,1,0.032865031,74.41974072,25,0,500,None
"Biomasa_Charrua",2026-01-01-00:00,3000-01-01-00:00,true,0,false,"NuevaCharrua500",SEN,39.93,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19165625,1,0,0.055061448,stage_block_scenario,false,100,100,false,0,0,0,0,true,0,off,0,"Fuel_CNE_BIOMASA",0.054794521,0.003809524,true,false,1970-01-01-00:00,true,2566.594573,0,1,0.032865031,74.41974072,25,0,500,None
"Biomasa_Concepcion",2026-01-01-00:00,3000-01-01-00:00,true,0,false,"Concepcion500",SEN,63.36,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19165625,1,0,0.055061448,stage_block_scenario,false,100,100,false,0,0,0,0,true,0,off,0,"Fuel_CNE_BIOMASA",0.054794521,0.003809524,true,false,1970-01-01-00:00,true,2600.649351,0,1,0.032865031,74.41974072,25,0,500,None
"Biomasa_Mulchen",2026-01-01-00:00,3000-01-01-00:00,true,0,false,"Mulchen500",SEN,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19165625,1,0,0.055061448,stage_block_scenario,false,100,100,false,0,0,0,0,true,0,off,0,"Fuel_CNE_BIOMASA",0.054794521,0.003809524,true,false,1970-01-01-00:00,true,2564.789073,0,1,0.032865031,74.41974072,25,0,500,None
